STUDENT_ID	ESSAY_ID	PLACEMENT_SCORE	PLACEMENT_LEVEL	UNIVERSITY: 	SEX: 	DEPARTMENT: 	AGE: 	DEGREE: 	YEAR_ADDED	YEAR_OF_COURSE: 	NATIVE_LANGUAGE: 	FATHERS_NATIVE_LANGUAGE: 	MOTHERS_NATIVE_LANGUAGE: 	LANGUAGE_SPOKEN_AT_HOME: 	AGE_STARTED_English:	YEARS_STUDYING_English: 	STAY_English_WHEN: 	STAY_English_HOWLONG_WEEKS: 	ABILITY_SPEAKING_English: 	ABILITY_UNDERSTANDING_English: 	ABILITY_READING_English: 	ABILITY_WRITING_English	OTHER_LANGUAGE	OTHER_LANGUAGE1_NAME	ABILITY_SPEAKING_LANGUAGE1: 	ABILITY_UNDERSTANDING_LANGUAGE1: 	ABILITY_READING_LANGUAGE1: 	ABILITY_WRITING_LANGUAGE1: 	OTHER_LANGUAGE2_NAME	ABILITY_SPEAKING_LANGUAGE2: 	ABILITY_UNDERSTANDING_LANGUAGE2: 	ABILITY_READING_LANGUAGE2: 	ABILITY_WRITING_LANGUAGE2: 			TITLE_COMPOSITION: 	RESEARCH_FOR_ESSAY: 	HOURS_RESEARCH: 	SOURCE_ENGLISH_INTERNET: 	SOURCE_ENGLISH_NEWS/MAGS: 	SOURCE_ENGLISH_BOOKS/ARTICLES: 	SOURCE_ENGLISH_TV/RADIO: 	SOURCE_SPANISH_INTERNET: 	SOURCE_SPANISH_NEWS/MAGS: 	SOURCE_SPANISH_BOOKS/ARTICLES: 	SOURCE_SPANISH_TV/RADIO: 	HOW_LONG_WRITE: 	WHERE_WRITE_ESSAY: 	LANGUAGE_TOOLS: 	BILINGUAL_DICT_BOOK	BILINGUAL_DICT_SOFT	BILINGUAL_DICT_INTERNET	ENGLISH_MO0_DICT_BOOK	ENGLISH_MO0_DICT_SOFT	ENGLISH_MO0_DICT_INTERNET	GRAMMAR_BOOK	GRAMMAR_SOFT	GRAMMAR_INTERNET	THES_BOOK	THES_SOFT	THES_INERNET	SPELLCHECKER: 	NATIVE_HELP: 	OTHER_RESOURCES: 	ESSAY_FILENAME: 
C35	C35-1	52	C1	UAM	female	Filología Inglesa	39	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	16	7	1986-1987	52	5	5	5	5	1	Italian	3	4	4	3	French	2	3	3	2			Is corporal punishment of children a beneficial device in the process of education?	1	3.5	1	0	0	0	1	1	0	0	3	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0		C35-1.txt
C35	C35-3	52	C1	UAM	female	Filología Inglesa	39	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	16	7	1986-1987	52	5	5	5	5	1	Italian	3	4	4	3	French	2	3	3	2			Are we still on time to stop global warming?	1	8	1	1	0	1	0	0	0	0	4	3	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0		C35-3.txt
C36	C36-1	46	B2	UAM	female	Filología Inglesa	27	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	15	1995	4	4	4	4	4	1	Japanese	3	3	3	3	0	 	 	 	 			Crime & Punishment	1	5	1	0	0	0	0	0	0	0	2	2	1	0	0	1	1	0	1	1	0	1	0	0	1	0	0		C36-1.txt
C36	C36-3	46	B2	UAM	female	Filología Inglesa	27	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	15	1995	4	4	4	4	4	1	Japanese	3	3	3	3	0	 	 	 	 			Censoring the free state	1		1	0	0	0	1	0	0	0	4	2	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0		C36-3.txt
C37	C37-1	38	B1	UAM	female	Filología Inglesa	21	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	13			4	5	5	4	1	Italian	2	4	4	2	0	 	 	 	 			Juvenile punishment	1	3	1	0	0	0	0	0	0	0	8	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		C37-1.txt
C38	C38-1	42	B2	UAM	female	Filología Inglesa	20	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	3	17		6	4	5	5	4	0						0	 	 	 	 			Is education useful to prevent child explitation?	1	6	1	1	1	0	1	1	1	1	9	2	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0		C38-1.txt
C38	C38-2	42	B2	UAM	female	Filología Inglesa	20	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	3	17		6	4	5	5	4	0						0	 	 	 	 			Should sexual education be taught at school?	1	10	1	0	0	0	1	0	0	0	7	2	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	Help from non-native speaker)	C38-2.txt
C38	C38-3	42	B2	UAM	female	Filología Inglesa	20	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	3	17		6	4	5	5	4	0						0	 	 	 	 			Some idea to create the ideal education system	1	10	1	0	0	0	0	0	1	0	6	3	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	Help from non-native speaker)	C38-3.txt
C39	C39-1	39	B1	UAM	male	Filología Inglesa	24	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	9	13	1994	4	3	4	4	4	1	Italian	1	3	4	2	0	 	 	 	 			Legalisation of drugs	1	3	1	0	0	0	1	0	0	0	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		C39-1.txt
C39	C39-3	39	B1	UAM	male	Filología Inglesa	24	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	9	13	1994	4	3	4	4	4	1	Italian	1	3	4	2	0	 	 	 	 			Immigration	1	10	1	1	0	0	1	0	0	0	12	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		C39-3.txt
C40	C40-1	38	B1	UAM	female	Filología Inglesa	33	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	15	1993	1	3	4	4	2	0						0	 	 	 	 			Academic writing	1	3	1	1	1	0	0	0	0	0	8	3	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0		C40-1.txt
C40	C40-2	38	B1	UAM	female	Filología Inglesa	33	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	15	1993	1	3	4	4	2	0						0	 	 	 	 																																C40-2.txt
C40	C40-3	38	B1	UAM	female	Filología Inglesa	33	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	15	1993	1	3	4	4	2	0						0	 	 	 	 			Climatic changes	1	10	1	1	1	1	0	0	0	0	7	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		C40-3.txt
C41	C41-1	38	B1	UAM	female	Filología Inglesa	22	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	14			4	5	5	4	1	Italian	3	5	5	3	0	 	 	 	 			Is prison effective for rehabilitation or resetlement?	1	3	1	1	0	0	0	0	1	0	10	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0		C41-1.txt
C41	C41-2	38	B1	UAM	female	Filología Inglesa	22	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	14			4	5	5	4	1	Italian	3	5	5	3	0	 	 	 	 			Different viewpoints about abortion	1	4	1	1	0	0	0	0	0	0	7	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		C41-2.txt
C41	C41-3	38	B1	UAM	female	Filología Inglesa	22	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	14			4	5	5	4	1	Italian	3	5	5	3	0	 	 	 	 			The role of television in our society	1	7	1	0	0	0	0	0	0	0	4	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		C41-3.txt
C42	C42-1	48	C1	UAM	female	Filología Inglesa	23	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish and French	15	9		16	4	5	5	4	1	French	2	3	4	1	0	 	 	 	 			Is negotiating with armed groups	1	3	1	0	1	0	1	0	0	1	8	2	1	1	0	1	1	0	1	1	0	1	0	0	1	0	0		C42-1.txt
C42	C42-2	48	C1	UAM	female	Filología Inglesa	23	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish and French	15	9		16	4	5	5	4	1	French	2	3	4	1	0	 	 	 	 			Should public health (not understandable)	1	4	1	0	0	1	1	0	0	0	8	2	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0		C42-2.txt
C42	C42-3	48	C1	UAM	female	Filología Inglesa	23	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish and French	15	9		16	4	5	5	4	1	French	2	3	4	1	0	 	 	 	 			Should the wearing of religious symbols be banned?	1	5	1	0	0	0	1	0	0	0	8	2	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0		C42-3.txt
C43	C43-1	38	B1	UAM	male	Filología Inglesa	23	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	5	18			4	3	4	3	1	German	1	1	1	1	Italian	2	3	3	2			Cybercrime	1	3	1	0	0	0	0	0	0	0	6	2	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0		C43-1.txt
C43	C43-2	38	B1	UAM	male	Filología Inglesa	23	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	5	18			4	3	4	3	1	German	1	1	1	1	Italian	2	3	3	2			Pornography	1	6	1	0	1	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		C43-2.txt
C43	C43-3	38	B1	UAM	male	Filología Inglesa	23	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	5	18			4	3	4	3	1	German	1	1	1	1	Italian	2	3	3	2			"Different approaches to the figure of ""hero"""	1	8	1	0	1	0	1	0	0	0	6	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		C43-3.txt
C44	C44-1	50	C1	UAM	male	Filología Inglesa	 	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	10			3	4	5	4	1	French	2	2	3	2	German	1	2	2	2			Does the system of trial by jury prove itself as effective as expected?	1	2	1	0	0	0	0	1	0	0	6	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		C44-1.txt
C44	C44-2	50	C1	UAM	male	Filología Inglesa	 	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	10			3	4	5	4	1	French	2	2	3	2	German	1	2	2	2			Should prostitution be legalized?	1	1.3	1	1	0	0	0	0	0	0	8	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		C44-2.txt
C45	C45-1	36	B1	UAM	female	Filología Inglesa	20	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	6	14			4	5	4	4	1	Portuguese	2	3	3	2	Italian	1	2	2	1			Human trafficking	1	3	1	0	0	0	0	0	0	0	6	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0		C45-1.txt
C45	C45-2	36	B1	UAM	female	Filología Inglesa	20	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	6	14			4	5	4	4	1	Portuguese	2	3	3	2	Italian	1	2	2	1			Education in human sexuality in schools	1	3	1	0	0	0	0	0	0	0	4	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Help from non-native speaker)	C45-2.txt
C46	C46-1	56	C2	UAM	female	Filología Inglesa	24	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	10	14	"1993, 2004"	4 (2 visits)	6	5	6	5	1	French	2	2	2	1	German	1	1	2	1			Piracy	1	10	1	0	0	0	1	0	1	0	4	3	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0		C46-1.txt
C46	C46-2	56	C2	UAM	female	Filología Inglesa	24	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	10	14	"1993, 2004"	4 (2 visits)	6	5	6	5	1	French	2	2	2	1	German	1	1	2	1			Sex and marriage	1	12	1	0	1	0	0	0	0	0	3	2	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0		C46-2.txt
C46	C46-3	56	C2	UAM	female	Filología Inglesa	24	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	10	14	"1993, 2004"	4 (2 visits)	6	5	6	5	1	French	2	2	2	1	German	1	1	2	1			Smoking ban	1	8	1	1	1	0	0	0	0	0	4	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0		C46-3.txt
C47	C47-1	31	B1	UAM	female	Filología Inglesa	24	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	10			3	5	5	4	0						0	 	 	 	 			Violence in the schools	1	3	1	0	0	0	1	1	0	1	4	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		C47-1.txt
C47	C47-2	31	B1	UAM	female	Filología Inglesa	24	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	10			3	5	5	4	0						0	 	 	 	 			The homosexual marriage	1	3	1	0	1	0	1	1	1	0	5	3	1	1	0	1	0	0	1	1	0	1	0	0	1	0	0		C47-2.txt
C49	C49-1	36	B1	UAM	female	Filología Inglesa	20	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	12	2002	8	5	6	6	4	1	Portuguese	4	5	6	5	0	 	 	 	 			Some solutions to prevent bullying	1	6	1	0	0	0	0	1	0	1	10	2	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0		C49-1.txt
C49	C49-2	36	B1	UAM	female	Filología Inglesa	20	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	12	2002	8	5	6	6	4	1	Portuguese	4	5	6	5	0	 	 	 	 			Should same-sex marriages be allowed?	1	9	1	0	0	0	1	0	0	1	6	2	1	1	0	1	1	0	1	1	0	1	0	0	1	0	0	Help from non-native speaker)	C49-2.txt
C49	C49-3	36	B1	UAM	female	Filología Inglesa	20	Filología Inglesa	2005	year3	Spanish	Spanish	Spanish	Spanish	8	12	2002	8	5	6	6	4	1	Portuguese	4	5	6	5	0	 	 	 	 			Should prostitution be legalised?	1	12	1	0	0	0	1	0	0	0	8	2	1	1	0	1	1	0	1	0	0	1	1	0	1	0	0	Help from non-native speaker)	C49-3.txt
C50	C50-1	46	B2	UAM	male	Filología Inglesa	23	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	7	16	"2005, 2006"	8 (2 visits)	3	4	6	5	1	French	2	2	2	1	Japanese	2	2	1	1			Underage models on the catwalk	1	5	1	1	0	1	0	0	0	0	4	2	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0		C50-1.txt
C50	C50-2	46	B2	UAM	male	Filología Inglesa	23	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	7	16	"2005, 2006"	8 (2 visits)	3	4	6	5	1	French	2	2	2	1	Japanese	2	2	1	1			Sex education in schools	1	2	1	0	0	1	1	0	0	0	4	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0		C50-2.txt
C50	C50-3	46	B2	UAM	male	Filología Inglesa	23	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	7	16	"2005, 2006"	8 (2 visits)	3	4	6	5	1	French	2	2	2	1	Japanese	2	2	1	1																																C50-3.txt
C52	C52-1	45	B2	UAM	female	Filología Inglesa	20	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	9	11			2	4	4	3	1	French	1	2	2	2	German	2	1	1	1			Do you think that spanish justice is fair?	1	2	1	0	0	0	1	1	0	0	3	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0		C52-1.txt
C52	C52-2	45	B2	UAM	female	Filología Inglesa	20	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	9	11			2	4	4	3	1	French	1	2	2	2	German	2	1	1	1			Sex education	1	4	1	0	0	0	1	0	0	0	4	2	1	1	0	1	0	1	1	1	0	0	0	0	0	1	0		C52-2.txt
C52	C52-3	45	B2	UAM	female	Filología Inglesa	20	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	9	11			2	4	4	3	1	French	1	2	2	2	German	2	1	1	1			"Fashion, fashion victims and society"	1	6	1	0	0	0	1	0	0	0	3	2	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0		C52-3.txt
C53	C53-1	34	B1	UAM	female	Filología Inglesa	21	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	6	15	2004	4	3	4	5	4	1	German	2	3	2	2	French	1	2	2	1			Should the law system be stronger in Spain?	1	3	1	0	0	0	1	1	0	0	3	2	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0		C53-1.txt
C53	C53-2	34	B1	UAM	female	Filología Inglesa	21	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	6	15	2004	4	3	4	5	4	1	German	2	3	2	2	French	1	2	2	1			Teenage abortion: Fair or unfair?	1	3	1	0	0	0	1	0	0	0	4	2	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0		C53-2.txt
C53	C53-3	34	B1	UAM	female	Filología Inglesa	21	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	6	15	2004	4	3	4	5	4	1	German	2	3	2	2	French	1	2	2	1																																C53-3.txt
C54	C54-1	44	B2	UAM	female	Filología Inglesa	22	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	6	16			4	5	5	3	1	French	2	3	2	1	German	1	1	1	1			Legalization of prostitution: A first step	1	2	1	0	0	0	1	0	0	0	1.5	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0		C54-1.txt
C55	C55-1	36	B1	UAM	female	Filología Inglesa	21	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	16	8		1	3	3	3	3	1	French	3	3	3	3	0	 	 	 	 			Guilty to prove innocence	1	4	0	0	0	0	1	1	0	0	5	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0		C55-1.txt
C55	C55-2	36	B1	UAM	female	Filología Inglesa	21	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	16	8		1	3	3	3	3	1	French	3	3	3	3	0	 	 	 	 				1	10	1	0	0	0	1	0	0	0	2.5	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0		C55-2.txt
C55	C55-3	36	B1	UAM	female	Filología Inglesa	21	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	16	8		1	3	3	3	3	1	French	3	3	3	3	0	 	 	 	 																																C55-3.txt
C56	C56-1	50	C1	UAM	male	Filología Inglesa	20	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	7	14			4	4	4	4	1	Modern Greek	1	1	1	1	0	 	 	 	 			Veiled or unveiled?	1	5	1	0	0	0	0	0	0	0	13	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		C56-1.txt
C56	C56-2	50	C1	UAM	male	Filología Inglesa	20	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	7	14			4	4	4	4	1	Modern Greek	1	1	1	1	0	 	 	 	 			Is fathers' equality more important than children's interests?	1	13	1	0	0	0	0	0	0	0	18	2	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0		C56-2.txt
C56	C56-3	50	C1	UAM	male	Filología Inglesa	20	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	7	14			4	4	4	4	1	Modern Greek	1	1	1	1	0	 	 	 	 			Asylum seekers: Human beings or a plage?	1	13	1	0	0	0	0	1	0	0	20	2	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0		C56-3.txt
C57	C57-1	 	 	UAM	male	Filología Inglesa	21	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	3	18	"1998, 2000, 2002, 2005, 2006"	40(5 visits)	5	5	4	5	1	French	4	4	3	3	Portuguese	3	3	3	3			To get rid off violence at educational centres	1	10	0	0	0	0	1	0	0	1	9	2	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0		C57-1.txt
C59	C59-1	52	C1	UAM	female	Filología Inglesa	25	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	8	17	"1997, 2000"	14 (2 visits)	4	4	5	3	1	French	2	1	2	1	0	 	 	 	 			How to prevent children criminality defficiencies in the present system and possible solutions	1	2	0	0	0	0	1	0	0	0	6	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0		C59-1.txt
C59	C59-3	52	C1	UAM	female	Filología Inglesa	25	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	8	17	"1997, 2000"	14 (2 visits)	4	4	5	3	1	French	2	1	2	1	0	 	 	 	 			Social issues	1	4	1	0	0	0	0	0	0	0	6	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	The Penguin Dictionary of English Synomyms & Antonyms	C59-3.txt
C60	C60-1	46	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	7	13			4	5	5	3	1	French	2	4	3	2	0	 	 	 	 			"Old as the Barbary Coast, new as the Internet"	1	7	1	0	0	0	1	1	0	1	23	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0		C60-1.txt
C60	C60-2	46	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	7	13			4	5	5	3	1	French	2	4	3	2	0	 	 	 	 			Abortion: A human right or a hidden murder?	1	3	1	0	0	0	0	1	0	0	15	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	Help from non-native speaker	C60-2.txt
C60	C60-3	46	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	7	13			4	5	5	3	1	French	2	4	3	2	0	 	 	 	 			Christmass or rather Christ-mass?	1	5	1	0	0	0	0	0	0	0	15	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	Help from non-native speaker	C60-3.txt
C61	C61-1	43	B2	UAM	female	Filología Inglesa	20	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	9	11			2	4	4	3	1	Italian	1	3	3	2	French	1	1	2	2			"Children, youngsters and violence"	1	2	1	1	0	0	1	1	1	0	4	2	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0		C61-1.txt
C61	C61-2	43	B2	UAM	female	Filología Inglesa	20	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	9	11			2	4	4	3	1	Italian	1	3	3	2	French	1	1	2	2			Homosexual marriages and adoptions	1	6	1	1	0	0	1	1	0	0	6	2	1	0	0	1	0	1	1	1	0	0	0	0	1	0	0		C61-2.txt
C61	C61-3	43	B2	UAM	female	Filología Inglesa	20	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	9	11			2	4	4	3	1	Italian	1	3	3	2	French	1	1	2	2			Immigration: A phenomenon?	1	6	1	0	0	0	1	0	0	0	6	2	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0		C61-3.txt
C62	C62-1	44	B2	UAM	female	Filología Inglesa	20	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	6	14	2005	2	2	5	4	3	1	French	3	4	4	3	German	1	1	1	1			Stoning: Is it use justified in our modern society?	1	8	1	0	0	0	1	0	0	0	6	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0		C62-1.txt
C62	C62-2	44	B2	UAM	female	Filología Inglesa	20	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	6	14	2005	2	2	5	4	3	1	French	3	4	4	3	German	1	1	1	1			Sexist discrimination in Western society	1	16	1	0	0	0	1	0	1	0	8	2	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0		C62-2.txt
C62	C62-3	44	B2	UAM	female	Filología Inglesa	20	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	6	14	2005	2	2	5	4	3	1	French	3	4	4	3	German	1	1	1	1			Drugs in America	1	12	1	0	1	0	0	0	0	0	8	2	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0		C62-3.txt
C63	C63-1	54	C1	UAM	female	Filología Inglesa	55	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	7	48	1960-65	250+	5	5	5	5	1	French	1	1	1	1	0	 	 	 	 			Banning illegal weapons	1	12	1	0	0	0	0	0	0	0	6	2	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0		C63-1.txt
C63	C63-2	54	C1	UAM	female	Filología Inglesa	55	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	7	48	1960-65	250+	5	5	5	5	1	French	1	1	1	1	0	 	 	 	 			Surrogate mothers	1	36	1	0	0	0	0	0	0	0	12	2	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0		C63-2.txt
C63	C63-3	54	C1	UAM	female	Filología Inglesa	55	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	7	48	1960-65	250+	5	5	5	5	1	French	1	1	1	1	0	 	 	 	 			Is there a way to reduce poverty?	1	12	1	0	0	0	1	0	0	0	18	2	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0		C63-3.txt
C64	C64-1	35	B1	UAM	female	Filología Inglesa	22	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	12	10			3	4	5	3	1	German	1	1	1	1	0	 	 	 	 			Who guards the guards?	1	5	1	0	0	0	0	0	0	0	8	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0		C64-1.txt
C66	C66-1	 	 	UAM	male	Filología Inglesa	 	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	 	 	 	 	 	 	 	 	 						 	 	 	 	 			Should drugs be legal?	1	2	1	0	0	0	0	0	0	0	2	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		C66-1.txt
C66	C66-2	 	 	UAM	male	Filología Inglesa	 	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	 	 	 	 	 	 	 	 	 						 	 	 	 	 			Is pornography moral?	1	3	1	0	0	0	0	0	0	0	4	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0		C66-2.txt
C66	C66-3	 	 	UAM	male	Filología Inglesa	 	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	 	 	 	 	 	 	 	 	 						 	 	 	 	 			Death: The end of life?	1	4	1	0	0	0	0	0	0	0	4	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0		C66-3.txt
C67	C67-1	42	B2	UAM	female	Filología Inglesa	21	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	6	15	"2000, 2006"	7 (2 visits)	4	4	4	4	1	French	2	2	2	2	Japanese	2	2	3	2			Offences committed by children: Preventions and some possible solutions	1	10	1	0	0	0	1	1	0	0	3	2	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0		C67-1.txt
C67	C67-2	42	B2	UAM	female	Filología Inglesa	21	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	6	15	"2000, 2006"	7 (2 visits)	4	4	4	4	1	French	2	2	2	2	Japanese	2	2	3	2			Gay and lesbian's rights	1	1	1	1	0	0	0	0	0	0	3	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0		C67-2.txt
C67	C67-3	42	B2	UAM	female	Filología Inglesa	21	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	6	15	"2000, 2006"	7 (2 visits)	4	4	4	4	1	French	2	2	2	2	Japanese	2	2	3	2			The drinking culture of young people: Problems and solutions	1	2	1	0	0	0	1	0	0	0	3	2	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0		C67-3.txt
C68	C68-2	38	B1	UAM	male	Filología Inglesa	22	Filología Inglesa	2006	year3	Spanish	Spanish	Spanish	Spanish	4	15	2005	12	5	5	5	4	1	French	2	2	2	2	0	 	 	 	 			AIDS: Is enought being done?	1	8	1	0	0	0	0	0	0	0	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		C68-2.txt
